Temperature,Oxygen_Percentage,Soil_Quality,Water_Presence,UV_Radiation,Wind_Speed,Soil_Nutrients,Pressure,Solar_Radiation,Gravity
25.307275895746223,28.438199667988062,5.853308554211081,2.8948186225209227,8.228061787458484,7.237613011714403,0.27683284608717385,9.493205174519305,656.4477357236068,0.5920862468683034
22.226645749474596,14.336505580477416,5.206625180296714,1.3922824851262061,9.23011022246672,4.324527665772476,3.377522233889926,5.554153887735702,902.6052030135401,1.3086595735397881
-1.1459739953792936,28.235697091875362,6.248329678952395,52.60163052633475,0.0775669280616087,7.94226585164559,7.05441474129921,8.86535084956305,1462.3112062665848,0.9521323117401701
8.470931793356954,24.72240789778592,3.31171861782103,11.461415733035762,6.68134471784794,6.388113902237782,5.298069137915581,7.979443158475547,415.93837243376413,0.7233838097897386
-2.6835696913879694,21.086885020779533,1.554354370192358,4.70809711562723,3.339375202625358,6.904933314491264,0.8443450402892427,5.602876851332182,1134.7510577044304,1.066212645148377
8.667127200092759,11.210447480795118,1.3742279033904448,98.88650441567472,1.4613436756541176,7.985062522531097,4.758527806749769,6.442649447864995,356.9665835507363,0.9602378101193372
13.221109952500917,13.102719260409803,1.8848374554029124,65.48303290369478,5.817184505592019,3.95109127745227,7.0049927300256085,7.499518534553004,831.9913482967165,0.6176673464330308
9.408667595804433,22.344038106927304,7.58752272961726,16.787493214005757,6.102416893206129,1.8272483741104184,0.09509323783919665,8.123155799615203,69.14331916037352,0.9139999994677726
7.097505488498545,18.74863290620266,7.972391672503373,46.9607550475723,3.5145447799967835,2.9829273704313786,7.493503316006524,7.829884829622281,85.59368931939731,0.5685629321924894
32.31031876789026,24.30451271209035,2.4481828319347345,69.40619426071683,2.432327760946096,2.6569127424464547,8.38851331190638,9.094420517290153,754.3730055942888,1.2042391227036302
-0.46729791001873267,12.456702074822923,7.2509408099157255,75.99067551365604,3.7950208149074296,5.714886540131765,3.9070761618571,0.3864360243832099,1144.2423508992215,1.3656156219488547
-0.7547815455114346,17.857753104510074,8.480465110997352,36.283312921659714,3.694851609025298,9.319403403051357,0.8280459436138876,8.920976057305785,473.1017568350604,1.3251516152579157
-1.6086556493888216,14.988785085723128,9.261266006876772,44.459128801044834,8.635652610818864,9.120758122874994,1.0824408236977512,4.942185282908106,175.94524593870614,0.8940699684313941
-1.6684165239509126,17.333851692914664,8.649945287208006,93.4054402073968,8.104404624190641,0.3778603644161649,9.018851727597967,5.208676936810813,1489.0714918720976,1.4280485848242173
10.114094501870397,27.794755695386925,7.089147551914781,53.93820850421578,9.379126617695912,3.7890348622085335,9.22245389232027,3.3474302860522718,678.5258334671828,0.9452200829708266
7.1692021794393845,21.947122463316592,2.3080508917592093,86.5243305039014,4.141896993882819,2.4060777203040065,2.4876539409474328,5.284479088564681,1065.8400586622422,1.4768245908633366
6.127141785632622,25.254215080101048,7.389454854730573,77.01797328513209,5.392146885770741,5.106387339986224,5.5221352428035555,0.6497521014908036,96.4357961979655,1.206425872362359
16.718304264543114,14.698702761849255,6.875138987078583,86.84564730131844,2.7275988701209366,6.45565296706936,4.545592047480891,3.256164100703758,148.50618431347846,1.2085703607903966
0.4182567755751698,16.347557744255397,2.3015669480000223,1.6270552500980417,3.312858651913885,8.654156211770108,6.487169591746272,2.8559434096349867,471.5778792467585,1.4347765073257122
35.051719702516905,25.420337527230686,7.435126076489893,77.79007644653625,6.957960434321392,0.09436423456823939,5.129142810944849,7.595003411613366,182.1921304391766,0.6560661784698293
12.08458165296251,13.913871913631443,8.124849690850953,80.6134920809962,7.178511647172494,0.9619385951904535,9.028056479523109,6.153946572570645,108.92481018554068,0.7762988699402064
27.88899609331329,11.900967513156909,6.561317620150941,95.44279950939404,4.747978900055657,4.7712466807582,4.708884230732181,0.013307412316804212,1268.958536338432,0.6921997996212461
20.921070501385017,16.893280515043564,4.54665429505264,39.23352283199908,3.753338149451335,5.233123035112625,3.050677148621107,3.0298311722880236,38.06836386917328,0.9277456882207932
37.00052728759031,29.60383637543534,2.6439123831494227,56.120368287059954,5.396118436277523,7.472093969962479,8.406990366228014,5.816586637242606,866.6350513247082,0.5959241254129476
26.54219300734332,14.049242880169896,5.915590544290481,31.288614186951513,7.749714503825238,3.4559761150094124,0.0951300265821553,2.7619229789783217,391.40536034337737,0.6910540962448891
11.12936218558166,12.796931513049474,5.559177373946641,6.263061365368284,1.0970573459249,2.707059407713668,7.496085804020289,1.915827567880255,315.21334588456756,0.5051031257973375
29.953937245135187,11.194896442401546,9.64912829021218,48.89385565155446,4.18010068694527,8.634756854950094,6.021184282392125,0.4855375372159476,1380.0134263650966,1.0947633095445934
13.891400425791808,19.520075922165283,9.355825510538125,50.57530831155845,9.73150231822662,9.406221260970648,2.217097810304937,1.6766773535908186,876.5462206730417,0.5464521043983328
17.771446639404147,29.119442236062934,0.7083822381524119,86.80516072384762,4.105234015090733,3.054594505111984,5.640022123533528,9.505457061994974,739.899179185591,1.2688224203689322
33.70311150384767,16.530773419094366,5.379222892132539,63.35923760145524,5.45165621624307,2.098445212438904,3.8149994733291437,4.6055949789847626,63.54823578792224,0.5663170934105262
21.168949874420715,12.882614089012163,5.811784280491102,91.04452675939947,2.0530204017830123,2.960296137655117,7.578515319630103,7.607309686993068,565.4814784453285,0.8963713065261547
14.501720224487254,27.85643905071432,1.606326528211317,27.417086129374944,6.572740250620277,9.786204453828788,2.322093702187291,1.9757223370826116,1142.3381725970996,0.9434932295422873
24.058377272220792,22.032176286146516,2.2870577943113233,74.52394549441489,8.272304172331538,9.256250979815947,3.5057778165171403,9.85156400678843,1072.7109522357064,1.4446800222978373
7.738699230119984,16.948542635087,6.634477529936294,2.7120958374796222,6.779562552476883,0.12049410833080643,0.9185695079950562,7.589187303899755,776.4845179910635,0.6829788192753652
0.8843496613067465,14.156885020288108,9.368039142500622,41.84030163182033,0.42004680808553574,5.699439113294017,2.2500633138380777,7.993539625991142,475.36951726931346,1.3940613394770769
26.284499642378265,22.865161903542127,2.3263414360649017,32.48168223525195,9.044791517725168,6.252376204091645,6.406178910053642,7.014412192952611,422.8326077436646,1.4616037650302023
13.247977277153872,29.699437272274775,2.001334307806606,77.83950209246113,8.595638957296712,7.1383099522382025,2.396620666107915,6.0910583483517575,15.171581786688758,0.7021771718188391
4.517454002729886,23.800868588784162,0.3383811381003743,31.922083549646796,8.644709901418333,5.5101362073765685,0.24561506397938193,9.11844166847707,449.5777538388021,1.3404463657562453
-0.8172205982038507,22.638710715824743,0.6595707107747295,44.58235709417126,9.215236976977954,2.2954672718601064,3.6000428683278773,9.079683760869159,1017.8999898841444,0.6973250138869892
18.99737434128908,17.303009672783908,2.9821107864183105,85.78615659692693,0.2466198554587884,8.236510955114827,1.420313764038843,0.8868545670918437,697.8312996118959,0.8347983636609055
1.7022360700444619,18.461663960623003,3.8534805706267825,97.46975641724427,6.356415332633389,8.561776814950111,9.017789199142765,5.782614202375219,9.712626668101187,0.7127127184404728
23.023944346941732,14.86052596722758,8.523897516902254,24.22785714611796,1.5225577472884444,2.6972264717409278,1.39358583856806,8.071867935232449,710.2479563037214,1.3198965122352568
14.216489894390225,11.22546261374275,4.643811808544647,68.03154901303783,1.7740385192523789,2.4881808087593296,9.897671113764556,9.841143017847346,788.6351955982402,1.4215233686639475
21.521506993394595,18.77178909130906,9.589828462811855,35.16386769971852,6.186115317428439,7.5967525443041195,0.9698342969885188,4.397578531003724,57.18481337440928,0.9398340349667083
24.131988031966923,16.443864318815766,1.353450005385759,57.304414184652174,2.396286512457092,5.104690811045433,5.780397454556673,3.151876826197153,1423.3580880908316,0.7306284977511365
19.11897692168551,27.496419021023065,8.851706826717006,8.329469289481672,9.411756303820052,5.5589223050931125,4.50143656270832,0.847742314522657,292.3425195927585,0.5008709644367338
-1.855723699498305,29.070884753046013,8.241600334220148,67.84657512036122,7.980718058584861,2.7468105359459685,7.350058523113134,5.640552763076086,1447.60515388236,0.5240199619099936
7.9582149038002665,13.223242920667943,3.4311743669840364,28.56416817505498,0.2136616353060916,3.0139890387185764,4.3628504401277155,0.7197893740411898,233.91915760233607,0.6991513784360053
